"Term ID","Term Name","Term Slug",Description,"Parent ID","Parent Name","Parent Slug",Count
2503,"Feluga State School",109676,"107 Feluga Road Feluga   Qld 4854",,,,1
2504,"Fennell Bay Public School",109678,"6 Bay Road Fennell Bay   Nsw 2283",,,,70
2505,"Fern Bay Public School",109683,"6 Vardon Road Fern Bay   Nsw 2295",,,,1
2506,"Ferncourt Public School",109699,"74 Premier Street Marrickville   Nsw 2204",,,,1
2507,"Fernleigh Public School",109697,"451 Fernleigh Road Fernleigh   Nsw 2479",,,,1
2508,"Ferntree Gully North Primary School",109691,"111 Forest Road Ferntree Gully   Vic 3156",,,,2
2509,"Fernvale State School",109706,"Brisbane Valley Highway Fernvale   Qld 4306",,,,1
2510,"Ferny Creek Primary School",109686,"34 School Road Ferny Creek   Vic 3786",,,,1
2511,"Ferny Grove State School",109692,"26 Finvoy Street Ferny Grove   Qld 4055",,,,1
2512,"Ferny Hills State School",109696,"30-56 Illuta Avenue Ferny Hills   Qld 4055",,,,1
2513,"Fig Tree Pocket State School",109742,"78 Cubberla Street Fig Tree Pocket   Qld 4069",,,,1
2514,"Figtree Heights Public School",109737,"14 St Georges Ave Figtree   Nsw 2525",,,,159
2515,"Figtree Public School",109739,"9 Gibsons Road Figtree   Nsw 2525",,,,1
2516,"Finch Hatton State School",109747,"76 Eungella Rd Finch Hatton   Qld 4756",,,,1
2517,"Findon Primary School",109749,"Cuthbert Drive Mill Park   Vic 3082",,,,1
2518,"Fingal Head Primary School",109751,"100 Letitia Rd Fingal Head   Nsw 2487",,,,1
2519,"Fingal Primary School",109756,"Seymour Street Fingal   Tas 7214",,,,1
2520,"Finke Primary School",109757,"Shed 9 Trade Centre 66a Smith Street Alice Springs   Nt 0870",,,,1
2521,"Finley Public School",109759,"21-39 Coree Street Finley   Nsw 2713",,,,1
2522,"Fintona Girls School",109763,"79-80 Balwyn Road Balwyn   Vic 3103",,,,1
2523,"Fish Creek &amp; District Primary School",109777,"Hoddle Road Fish Creek   Vic 3959",,,,1
2524,"Fisher Road Special School",109778,"115 Fisher Road Dee Why   Nsw 2099",,,,28
2525,"Fisk St Primary School",109779,"Pattinson Close Whyalla Norrie   Sa 5608",,,,1
2526,"Fitzgerald State School",109800,"54-56 Norris Road North Mackay   Qld 4740",,,,1
2527,"Fitzroy Community School",140613,"597 Brunswick St North Fitzroy   Vic 3068",,,,1
2528,"Fitzroy Primary School",109801,"319 George Street Fitzroy   Vic 3065",,,,1
2529,"Five Dock Public School",109804,"13-33 Henry Street Five Dock   Nsw 2046",,,,1
2530,"Five Islands School",131849,"Marmong Street Booragul   Nsw 2284",,,,1
2531,"Flagstaff Hill Schools",109814,"145 Black Road Flagstaff Hill   Sa 5159",,,,1
2532,"Flagstone Creek State Sch",109813,"56 Flagstone Road &amp; School Rd Helidon   Qld 4344",,,,1
2533,"Flagstone State School",109817,"1-41 Poinciana Drive Flagstone Jimboomba   Qld 4280",,,,1
2534,"Flaxmill School P-7",109824,"80 Flaxmill Road Morphett Vale   Sa 5162",,,,1
2535,"Fleetwood Primary School",111456,"Fleetwood Drive Narrerren   Vic 3805",,,,539
2536,"Flemington Primary School",109834,"167 Mt Alexander Road Flemington   Vic 3031",,,,1
2537,"Flinders Christian Community",126446,"Mornington Tyabb Road Tyabb   Vic 3913",,,,1
2538,"Flinders Medical Centre School",140488,"Flinders Medical Centre Bedford Park   Sa 5042",,,,1
2539,"Flinders Park Primary School",109846,"70 Holbrooks Road Flinders Park   Sa 5025",,,,1
2540,"Flinders Park Primary School",109849,"Yatana Road Albany   Wa 6330",,,,1
2541,"Flinders Public School",109845,"Adam Murray Way Flinders   Nsw 2529",,,,260
2542,"Flinders View Primary School",109853,"Chinnery Street Port Augusta   Sa 5700",,,,1
2543,"Floraville Public School",109868,"78 Floraville Rd Floraville   Nsw 2280",,,,1
2544,"Floreat Park Primary School",109871,"Chandler Avenue Floreat   Wa 6014",,,,1
2545,"Florey Primary School",109863,"Ratcliffe Crescent Florey   Act 2615",,,,1
2546,"Flowerdale Primary School",109875,"Whittlesea Yea Road Flowerdale   Vic 3717",,,,1
2547,"Flying Fish Point State School",109880,"Lot 1 Maud Street Flying Fish Point   Qld 4860",,,,1
2548,"Flying Fruit Fly Circus School",109878,"Hedgerow Court Wodonga   Vic 3589",,,,1
2549,"Footscray City Primary School",109897,"10 Hyde Street Footscray   Vic 3011",,,,1
2550,"Footscray North Primary School",109900,"14 Rosamond Road Footscray North   Vic 3011",,,,1
2551,"Footscray Primary School",109902,"100 Geelong Road Footscray   Vic 3011",,,,1
2552,"Footscray West Primary School",109903,"17 Argyle St West Footscray   Vic 3012",,,,1
2553,"Forbes North Public School",109913,"24 Facey Street Cnr Thomson Street Forbes   Nsw 2871",,,,1
2554,"Forbes Primary School",109907,"80 Thomas Street Plympton   Sa 5038",,,,1
2555,"Forbes Public School",109914,"21 Browne Street Cnr Lachlan Street Forbes   Nsw 2871",,,,1
2556,"Forest Crescent Primary School",109922,"83 Forest Crescent Thornlie   Wa 6108",,,,1
2557,"Forest Hill Public School",109925,"Sturt Highway Waggagga   Nsw 2650",,,,1
2558,"Forest Hill State School",109926,"13 Church Street Forest Hill   Qld 4342",,,,1
2559,"Forest Lake State School",109934,"8 Kauri Place Forest Lake   Qld 4078",,,,1
2560,"Forest Lodge Public School",109933,"231-233 Bridge Rd &amp; Cnr Ross Street Glebe   Nsw 2037",,,,1
2561,"Forest Primary School",109938,"Ra422 Mengha Road Smithton   Tas 7330",,,,1
2562,"Forest Street Primary School",109971,"Cnr Forest &amp; Hancock Sts Wendouree   Vic 3355",,,,1
2563,"Forestville Montessori School Peninsula Montessori Assoc Ltd",109935,"1 Angel Place Forestville   Nsw 2087",,,,1
2564,"Forestville Public School",109936,"7 Melwood Avenue Forestville   Nsw 2087",,,,952
2565,"Forrest Beach State School",109952,"40 Pandanus Street Allingham   Qld 4850",,,,1
2566,"Forrest Primary School",109965,"10 Grant St Forrest   Vic 3236",,,,1
2567,"Forrest School",109962,"9 Hobart Avenue Forrest   Act 2603",,,,1
2568,"Forrestdale Primary School",109960,"Broome Street Forrestdale   Wa 6112",,,,1
2569,"Forrestfield Primary School",109967,"Sussex Road Forrestfield   Wa 6058",,,,1
2570,"Forsayth State School",109970,"Third Street Forsayth   Qld 4871",,,,1
2571,"Forster Public School",109969,"110 Head Street Forster   Nsw 2428",,,,1
2572,"Fort Street Public School",109975,"Watson Road Observatory Hill Sydney   Nsw 2000",,,,1
2573,"Forth Primary School",109976,"45 Wilmot Road Forth   Tas 7310",,,,1
2574,"Foster Primary School",109985,"67-85 Pioneer Street Foster   Vic 3960",,,,1
2575,"Foundation Christian College",109988,"115 Waldron Blvd Cnr Lakes Mandurah   Wa 6210",,,,1
2576,"Fountain Gate Primary School",109990,"Prospect Hill Road Narrerren   Vic 3805",,,,1
2577,"Fowler Road School",109992,"Cnr Matthew &amp; Fowler Sts Merrylands   Nsw 2160",,,,1
2578,"Fr John Therry Catholic Primary School",109809,"Eaton Street Balmain   Nsw 2041",,,,1
2579,"Frances Primary School",110013,"Bradley Avenue Frances   Sa 5262",,,,14
2580,"Francis Jordan Catholic School",107796,"Peterborough Drive Currambine   Wa 6028",,,,1
2581,"Frank Dando Sports Academy",140618,"33 Raymond St Ashwood   Vic 3147",,,,1
2582,"Frank Partridge V C Primary School",109998,"50 Centenary Parade Nambucca Heads   Nsw 2448",,,,
2583,"Frank W Cheshire Education Cen",140619,"583 Ferntree Gully Rd Glenverley   Vic 3150",,,,1
2584,"Frankland Primary School",110027,"Moir Street Frankland   Wa 6396",,,,1
2585,"Franklin Early Childhood School",138985,"135 Oodgeroo Avenue Franklin Franklin   Act 2914 2914 Phone: 02 6142 1110",,,,1
2586,"Franklin Primary School",110025,"10 New Road Franklin   Tas 7113",,,,1
2587,"Franklin Public School",110021,"2-28 Forest Street Cnr Capper Sts Tumut   Nsw 2720",,,,403
2588,"Frankston East Primary School",110015,"6a Ashleigh Ave Frankston   Vic 3199",,,,
2589,"Frankston Heights Primary Sch",110019,"Kalmia Street Frankston   Vic 3199",,,,272
2590,"Frankston Primary School",110023,"40 Davey Street Frankston   Vic 3199",,,,1
2591,"Fraser Coast Anglican College",110032,"Doolong South Road Hervey Bay   Qld 4655",,,,58
2592,"Fraser Park Primary School",110035,"25-28 Burdekin Ave Murray Bridge   Sa 5253",,,,1
2593,"Fraser Primary School",110034,"177 Tillyard Drive Fraser   Act 2615",,,,1
2594,"ST FRANCIS OF ASSISI PRIMARY",127810,"Baranduda Boulevarde Baranduda   Vic 3691",,,,1
2595,"Frederick Irwin Anglican School",110058,"550 Gordon Road Mandurah   Wa 6210",,,,1
2596,"Frederickton Public School",110044,"1 Great North Rd Frederickton   Nsw 2440",,,,1
2597,"Freeling Primary School &amp; Cpc",110048,"Coulls Street Freeling   Sa 5372",,,,1
2598,"Freemans Reach Public School",110056,"395 Kurmond Road Freemans Reach   Nsw 2756",,,,1
2599,"Freestone State School",110055,"82 School Road Freestone   Qld 4370",,,,41
2600,"Fregon Anangu School",110057,"Ghan Road Alice Springs   Nt 0872",,,,1
2601,"Fremantle Christian College",105406,"110 Rockingham Road Hamilton Hill   Wa 6963",,,,1
2602,"Fremantle North Primary Sch",110066,"John Street North Fremantle   Wa 6159",,,,1
2603,"Fremantle Primary School",110068,"1 Brennan Street Cnr Alma Street Fremantle   Wa 6160",,,,1
2604,"Frenchs Forest Public School",110072,"12 Anne Street Frenchs Forest   Nsw 2086",,,,1
2605,"Frenchville State School",110075,"Frenchville Road Frenchville   Qld 4701",,,,1
2606,"Freshwater Bay Primary School",106676,"Bay View Terrace Claremont   Wa 6010",,,,1
2607,"Freshwater Christian College",105334,"Brinsmead Road Brinsmead   Qld 4870",,,,1
2608,"Freshwater Creek Steiner Schoo",140620,"Anglesea Rd Freshwater Creek   Vic 3216",,,,1
2609,"Freshwater State School",110081,"10 Corkill Street Freshwater   Qld 4870",,,,1
2610,"Fulham Gardens Primary School",110113,"Mitton Ave Henley Beach   Sa 5022",,,,1
2611,"Fulham North Primary School",110114,"Cheadle Street Henley Beach   Sa 5022",,,,1
2612,"Furlong Park School For Deaf Children",110126,"Cnr Furlong Rd &amp; Cooke Ave North Sunshine   Vic 3020",,,,1
2613,"Fyans Park Primary School",110162,"37 Cook Street Newtown   Vic 3220",,,,1
2614,"Gabbinbar State School",110167,"189 Stenner &amp; Mckenzie Sts Toowoomba   Qld 4350",,,,1
2615,"Gadara School",110172,"Bundarra Crescent Tumut   Nsw 2720",,,,1
2616,"Gagebrook Primary School",110173,"4 Tottenham Road Gagebrook   Tas 7030",,,,1
2617,"Gairdner Primary School",110177,"Gairdner South Road Gairdner   Wa 6337",,,,1
2618,"Galilee Catholic Primary Sch",102306,"60b Blair Street Bondi Beach   Nsw 2026",,,,110
2619,"Galilee Catholic School",130338,"Cnr How &amp; Quinliven Sts Aldinga Beach   Sa 5173",,,,1
2620,"Galilee Regional Catholic Primary School",132103,"Cnr Bank &amp; Montague Sts South Melbourne   Vic 3205",,,,1
2621,"Galstaun College Ingleside 2101",111631,"5 Chiltern Rd Ingleside   Nsw 2101",,,,1
2622,"Galston Public School",110188,"School Road Galston   Nsw 2159",,,,338
2623,"Gangan School",140226,"Private Bag 747 Nhulunbuy   Nt 0881",,,,1
2624,"Ganmain Public School",139645,,,,,1
2625,"Gapuwiyak School",110196,"Frances Bay Drive Darwin   Nt 0822",,,,1
2626,"Garah Public School",110198,"Ashley &amp; Benarba Sts Garah   Nsw 2405",,,,1
2627,"Garbutt State School",110201,"76 Chandler St Garbutt   Qld 4814",,,,1
2628,"Garden Suburb Public School",110209,"Prospect Road Garden Suburb   Nsw 2289",,,,1
2629,"Gardeners Road Public School",110207,"420-422 Gardeners Roadd Cnr Botany Road Rosebery   Nsw 2018",,,,1
2630,"Gardenvale Junior Campus",136764,"44 Landcox Street East Brighton East Brighton   Vic 3187 3187 Phone: 03 9596 8550",,,,1
2631,"Gardenvale Primary School",110208,"66 Landcox Street Brighton East   Vic 3187",,,,
2632,"Garfield Barwick School",110210,"106 Pennant Hills Road North Parramatta   Nsw 2151",,,,1
2633,"Garfield Primary School No2724",110214,"84 Railway Ave Garfield   Vic 3814",,,,1
2634,"Gargett State School",110215,"Tom Lynch Street Gargett   Qld 4741",,,,1
2635,"Garran Primary School",110221,"136 Gilmore Crescent Garran   Act 2605",,,,500
2636,"Gascoyne Junction Remote Community School",127991,"36 Gregory Street Gascoyne Junction   Wa 6705",,,,1
2637,"Gatton State School",110234,"26 William Street Gatton   Qld 4343",,,,523
2638,"Gaven State School",110240,"212 Universal Street Gaven Heights   Qld 4211",,,,731
2639,"Gawa Christian School",140351,"Pmb 257 Elcho Island Via Winnellie   Nt 0822",,,,1
2640,"Gawler East Primary School",110246,"Finch Road Gawler East   Sa 5118",,,,1
2641,"Gawler Primary School",110245,"School Road Gawler   Sa 5118",,,,1
2642,"Gayndah State School",110256,"33 Meson Street Gayndah   Qld 4625",,,,1
2643,"Geebung State School",110286,"250 Newman Road Geebung   Qld 4034",,,,1
2644,"Geebung State Special School",110287,"Beau Vista Street Geebung   Qld 4034",,,,1
2645,"Geelong Baptist College",140621,"560 Anakie Rd Lovely Banks   Vic 3221",,,,1
2646,"Geelong College Prep Campbell House Prep-yr 3",110300,"Minerva Road Newtown   Vic 3220",,,,1
2647,"Geelong East Primary School No 541",110297,"184 Boundary Road Geelong East   Vic 3219",,,,1
2648,"Geelong Grammar School Glamorgan",110511,"14 Douglas Street Toorak   Vic 3142",,,,1
2649,"Geelong Grammar School",110382,"50 Biddlecombe Avenue Corio   Vic 3214",,,,1
2650,"Geelong Lutheran College",133720,"2-38 Burvilles Road Mount Deneed   Vic 3216",,,,1
2651,"Geelong South Primary School",110305,"200 Yarra Street Geelong   Vic 3220",,,,1
2652,"Geham State School",110313,"9625 New England Highway Cabarlah   Qld 4352",,,,1
2653,"Gembrook Primary School",110320,"50 Main Street Gembrook   Vic 3783",,,,1
2654,"Genazzano F.c.j. College",110322,"Order No. 301 Cotham Road Kew   Vic 3101",,,,1
2655,"Genesis Christian College",110269,"12-16 Youngs Crossing Road Bray Park   Qld 4500",,,,1
2656,"Geneva Christian College",110324,"197 Moriarty Road Latrobe   Tas 7307",,,,1
2657,"Geographe Grammar School",125433,"50 Leisure Drive Australind   Wa 6288",,,,1
2658,"Geographe Primary School",110326,"Lot 153 Clydebank Ave Busselton   Wa 6280",,,,1
2659,"George Anderson Walpole School",140192,"Pacific Hwy Kariong   Nsw 2250",,,,1
2660,"George Bass School",141559,,,,,1
2661,"George St Primary School",110342,"32-48 George Street Hamilton   Vic 3300",,,,1
2662,"Georges Hall Public School",110339,"16 Pennington Ave Georges Hall   Nsw 2198",,,,1
2663,"Georges River Grammar",103114,"53 Georges Crescent Georges Hall   Nsw 2198",,,,1
2664,"Georgetown Primary School",110335,"Pitt Street Georgetown   Sa 5472",,,,1
2665,"Georgetown State School",110341,"High Street Georgetown   Qld 4871",,,,1
2666,"Georgiana Molloy Anglican School",110333,"Hawker Approach Busselton   Wa 6280",,,,1
2667,"Geraldton Camp School",104262,"347 Chapman Road Geraldton   Wa 6530",,,,1
2668,"Geraldton Grammar School Inc",110356,"134 George Rd Geraldton   Wa 6530",,,,1
2669,"Geraldton Primary School",110364,"75 Fitzgerald Street Cnr Augustus Street Geraldton   Wa 6530",,,,1
2670,"Geranium Primary School",110352,"1-3 Geranium Tce Geranium   Sa 5301",,,,1
2671,"German International School",132539,"33 Myoora Road Terry Hills   Nsw 2084",,,,1
2672,"Gerogery Public School",110368,"East Gerogery Road Gerogery   Nsw 2642",,,,1
2673,"Gerringong Public School",110373,"12 Archibald Road Gerringong   Nsw 2534",,,,1
2674,"Geurie Public School",110380,"58-64 Narragal St Geurie   Nsw 2831",,,,1
2675,"Ghilgai School",140623,"295 Liverpool Rd Kilsyth South   Vic 3137",,,,1
2676,"Giant Steps Autistic School",110386,"23 Punt Road Gladesville   Nsw 2111",,,,1
2677,"Giant Steps School",140522,"35 West Church Street Deloraine   Tas 7304",,,,1
2678,"Gib Gate School",110392,"Old Bowral Road Mittagong   Nsw 2575",,,,1
2679,"Gibbs St Primary School",110391,"Gibbs Street East Cannington   Wa 6107",,,,1
2680,"Gidgegannup Primary School",110398,"Bunning Road Gidgegannup   Wa 6083",,,,1
2681,"Gilgai Public School",140257,"Gilgai Creek Gilgai   Nsw 2360",,,,1
2682,"Gilgandra Public School",110411,"Lot 1 Wrigley Street Cnr Wamboin Street Gilgandra   Nsw 2827",,,,1
2683,"Gillen Primary School",110421,"Lot 3134 Milner Road Alice Springs   Nt 0870",,,,1
2684,"Gilles Plains Primary Sch",110417,"Beatty Avenue Hillcrest   Sa 5086",,,,1
2685,"Gilles St Primary School",110419,"91 Gilles Street Adelaide   Sa 5000",,,,1
2686,"Gillieston Public School",110416,"88 Ryans Road Gillieston Heights   Nsw 2321",,,,1
2687,"Gillwinga Public School",110420,"Hyde St South Grafton   Nsw 2460",,,,1
2688,"Gilmore Primary School",110424,"Heagney Cres Gilmore   Act 2905",,,,1
2689,"Gilston State Primary School",110431,"588 Worongary Road Gilston   Qld 4211",,,,1
2690,"Gin Gin State School",110443,"13 May Street Gin Gin   Qld 4671",,,,1
2691,"Gindie State School",110433,"Old Cullen-la-ringo Road Gindie   Qld 4702",,,,1
2692,"Gippsland Grammar Bairnsdale Campus",130323,"88 Bullumwaal Road Wy Wung   Vic 3875",,,,1
2693,"Gippsland Grammar Junior School St Anne's Campus",110450,"52-56 Raymond Street Sale   Vic 3850",,,,343
2694,"Giralang Primary School",110455,"Atalumba Close Giralang   Act 2617",,,,1
2695,"Girgarre Primary School",110460,"Winter Road Girgarre   Vic 3624",,,,102
2696,"Girilambone Public School",110461,"3 Vega St Girilambone   Nsw 2831",,,,1
2697,"Girrakool School",110474,"C/- Frank Baxter Jjc Kariong   Nsw 2250",,,,1
2698,"Girraween Primary School",110472,"Carruth Road Girraween   Nt 0836",,,,1
2699,"Girraween Public School",110469,"9 Bando Road Girraween   Nsw 2145",,,,2172
2700,"Girton Grammar School Ltd",110475,"105 Mackenzie Street Bendigo   Vic 3550",,,,1
2701,"Giru State School",110477,"45-51 Luxton Street &amp; Cnr School Road Giru   Qld 4809",,,,1
2702,"Gisborne Montessori School",117772,"57 Barringo Road New Gisborne   Vic 3438",,,,1
2703,"Gisborne Primary School No 262",110480,"35 Fisher Street Gisborne   Vic 3437",,,,1
2704,"Givelda Primary School",110482,"754 Pine Creek Road Pine Creek   Qld 4670",,,,34
2705,"Gladesville Primary School",136650,"Gladesville Drive Kilsyth   Vic 3137",,,,1
2706,"Gladesville Public School",110495,"178 Victoria Road Gladesville   Nsw 2111",,,,103
2707,"Gladstone Central State Sch",110489,"74 Auckland Street Gladstone   Qld 4680",,,,1
2708,"Gladstone Park Primary School",110502,"38-60 Taylor Dr Cnr South Circular Rd Gladstone Park   Vic 3043",,,,1
2709,"Gladstone Primary School",110486,"2 West Terrace Gladstone   Sa 5473",,,,1
2710,"Gladstone Public School",110501,"13 Kinchela Street Gladstone   Nsw 2440",,,,1
2711,"Gladstone South State School",110503,"145-161 Toolooa Street Gladstone   Qld 4680",,,,1
2712,"Gladstone Views Primary School",110506,"195-227 Carrick Drive Gladstone Park   Vic 3043",,,,1
2713,"Gladstone West State School",110508,"Boles Street Gladstone   Qld 4680",,,,1
2714,"Gladys Newton School",110493,"93 Balga Ave Balga   Wa 6061",,,,1
2715,"Gladysdale Primary School",110509,"550 Little Yarra Rd Gladysdale   Vic 3797",,,,1
2716,"Glamorgan Vale State School",110512,"750 Glamorgan Vale Road Ms 1020 Glamorgan Vale   Qld 4306",,,,1
2717,"Glass House Mountains State School",110517,"58 Coonowrin Road Glass House Mountains   Qld 4518",,,,1
2718,"Glasshouse Country Christian College Limited",110483,"58 Roberts Road Beerwah   Qld 4519",,,,1
2719,"Glebe Public School",110526,"9-25 Derwent Street Glebe   Nsw 2037",,,,1
